7,462877;53,2313111;"Atm"
6,0892737;50,7738145;"Atm Sparkasse"
7,789622;50,4724058;"Atm Westerwald Bank eG"
8,5721236;50,1351157;"Atm"
8,5715831;50,1339982;"Atm"
7,1906536;51,2797372;"Atm Stadtsparkasse Wuppertal"
11,9728218;51,4368578;"Atm"
8,664153;50,5802925;"Atm Volksbank Mittelhessen"
8,6641255;50,5802626;"Atm Sparkasse Gießen"
9,1994943;48,4935562;"Atm Kreissparkasse"
9,1255688;48,7059725;"Atm"
6,088613;50,833922;"Atm Geldautomat Sparkasse"
6,088214;50,834599;"Atm VR-Bank"
6,9223863;51,5214211;"Atm Sparkasse"
10,6680768;53,8710589;"Atm Postbank"
10,1320778;54,3151801;"Atm"
6,6518132;49,7640749;"Atm"
8,2123834;49,9404714;"Atm Mainzer Volksbank"
9,0018917;48,2849604;"Atm"
8,338889;49,975267;"Atm"
9,2000548;52,6423619;"Atm"
11,5637156;48,3497861;"Atm Volksbank-Raifeisenbank"
10,0129319;52,4516714;"Atm Stadtsparkasse Burgdorf"
10,0086198;52,487165;"Atm Hannoversche Volksbank"
9,2053929;52,6411648;"Atm"
13,1993041;52,5352402;"Atm Sparkasse Berlin"
8,1901938;53,1439506;"Atm"
6,1127087;50,9208522;"Atm VR-Bank"
6,1190586;50,9195612;"Atm Sparkasse"
11,6361496;48,1719638;"Atm Stadtsparkasse"
13,8383619;51,0057731;"Atm"
12,6128086;48,8841747;"Atm"
10,6704456;53,8671943;"Atm ReiseBank"
10,6694954;53,8706443;"Atm Ing DiBa"
7,74574;52,5180423;"Atm Kreissparkasse"
6,0781979;50,7772656;"Atm Sparkasse"
6,084223;50,7759659;"Atm Sparkasse"
11,7203929;48,109091;"Atm Kreissparkasse München Starnberg Ebersberg"
11,6686061;48,267368;"Atm Kreissparkasse"
8,8797702;49,8499677;"Atm Volksbank"
6,6191842;51,8344231;"Atm"
8,1814348;53,1495144;"Atm"
6,1410571;50,8795986;"Atm Sparkasse"
7,3226809;51,4738206;"Atm Postbank"
8,491932;49,1643384;"Atm BBBank"
6,9356487;50,9355682;"Atm"
7,0126239;51,4521503;"Atm Postbank"
8,7237312;50,1151874;"Atm"
9,6981756;52,3663418;"Atm"
8,3527309;49,6435191;"Atm Volksbank Neuhausen"
9,9400926;51,5558102;"Atm"
6,6981619;51,2452166;"Atm Sparkasse Meerbusch"
7,0526923;50,9141334;"Atm Sparkasse Köln/Bonn"
7,7585698;51,598731;"Atm"
7,7455493;51,5966517;"Atm"
7,7466995;51,5965557;"Atm"
10,6720411;53,8673769;"Atm"
7,746646;49,425724;"Atm"
6,6854048;51,2313177;"Atm Bankhaus August Lenz; Geldautomat real"
8,8053757;50,0891862;"Atm"
12,433299;51,7257644;"Atm Sparkasse Wittenberg"
9,3403416;48,7431421;"Atm Sparkasse"
9,9738177;49,2973097;"Atm Kiosk Grundhoff"
9,1989056;47,7054656;"Atm Volksbank"
9,9546177;53,5817864;"Atm"
10,4573389;50,7214232;"Atm"
8,3069393;49,9297341;"Atm Volksbank Alzey"
8,3100924;49,9304571;"Atm Mainzer Volksbank"
8,3119699;49,9294867;"Atm Sparkasse Mainz"
8,3141195;49,930048;"Atm Volksbank Alzey"
12,8907555;50,8219159;"Atm Sparkasse"
7,754003;51,5974774;"Atm"
11,6380615;51,3445799;"Atm"
8,6344275;50,0810945;"Atm"
6,9757667;51,4253189;"Atm Sparkasse"
13,7806575;51,0444004;"Atm"
9,9327584;54,6617835;"Atm"
9,9292765;54,662557;"Atm"
8,7844587;53,1027128;"Atm"
9,4713372;48,6503477;"Atm Sparkasse"
8,1973282;49,9387144;"Atm VR-Bank Mainz"
8,195666;49,9384039;"Atm Sparkasse"
10,7059498;53,8352661;"Atm Sparkasse zu Lübeck"
6,8725587;51,4066423;"Atm"
6,8769669;51,4003327;"Atm"
8,7023147;53,1704427;"Atm Sparkasse"
8,7038215;53,1730433;"Atm"
8,6398541;49,642519;"Atm"
8,098428;52,0984966;"Atm Volksbank"
9,9889889;52,4500835;"Atm Stadtsparkasse Burgdorf"
11,7387785;48,3319396;"Atm Sparkasse Freising"
11,7415509;48,328413;"Atm Degussa Bank"
10,7412569;48,1727203;"Atm Kreissparkasse Augsburg"
8,7910881;53,0957326;"Atm Deutsche Post"
6,6404233;49,7549064;"Atm Sparkasse"
11,9834356;51,4265796;"Atm"
8,7739085;50,8185254;"Atm Sparkasse"
10,1992615;53,332556;"Atm Volksbank Nordheide"
8,688118;53,1697178;"Atm Volksbank"
7,082768;51,3904153;"Atm Deutsche Bank"
8,7750734;48,5341173;"Atm"
8,7757671;48,5341429;"Atm"
7,7416113;51,6100004;"Atm"
6,9278795;51,5217308;"Atm Postbank"
6,9267814;51,5223889;"Atm Dresdner Bank"
7,1735715;51,2751011;"Atm Stadtsparkasse Wuppertal"
8,2476183;49,5637711;"Atm"
8,6277368;53,1667403;"Atm"
8,8065363;53,0758899;"Atm"
6,8878825;51,4301971;"Atm Postbank"
12,8343046;48,1713834;"Atm"
9,166488;48,6877602;"Atm Postbank"
13,9130012;54,079012;"Atm"
9,5534601;52,2117365;"Atm"
12,4008424;51,7131495;"Atm Sparkasse Wittenberg"
8,3326059;50,2190535;"Atm Volksbank"
6,9466026;50,9377075;"Atm"
10,5215616;52,263042;"Atm Volksbank"
9,7910316;48,4021247;"Atm Sparkasse"
11,5877609;48,5563467;"Atm Serways"
8,5833409;48,8535154;"Atm Sparkasse"
6,0590513;50,7695831;"Atm Sparkasse"
11,5486564;48,1915249;"Atm Sparkasse"
7,4594799;51,355443;"Atm Sparkasse Wehringhausen"
12,478427;50,8478968;"Atm Sparkasse"
8,7714206;51,7086924;"Atm Sparkasse Paderborn"
10,0166568;53,6603796;"Atm"
10,7679838;52,1519123;"Atm Ing Diba"
