168|N30695385|52.52662|13.47856|Roederplatz
168|N30695390|52.5292|13.46261|Landsberger Allee/Karl-Lade-Straße
168|N30695393|52.52333|13.47954|Möllendorffstraße/Storkower Straße
168|N30731481|52.52042|13.40424|Spandauer Straße/Marienkirche
168|N30731497|52.52216|13.41473|U Alexanderplatz
168|N30731498|52.52499|13.42046|Mollstraße/Otto-Braun-Straße
168|N30731507|52.52554|13.42027|Mollstraße/Otto-Braun-Straße
168|N30731508|52.52088|13.41151|S+U Alexanderplatz/Gontardstraße
168|N30731700|52.52588|13.38736|U Oranienburger Tor
168|N30732016|52.52851|13.41083|U Rosa-Luxemburg-Platz
168|N30732068|52.52367|13.41165|S+U Alexanderplatz/Dircksenstraße
168|N30732071|52.52784|13.41651|Mollstraße/Prenzlauer Allee
168|N30733475|52.53121|13.41953|Prenzlauer Allee/Metzer Straße
168|N30733478|52.53342|13.42084|Knaackstraße
168|N30733479|52.53623|13.4225|Marienburger Straße
168|N30733482|52.53267|13.42894|Hufelandstraße
168|N30733487|52.54359|13.44166|Thomas-Mann-Straße
168|N30733493|52.54848|13.45174|Antonplatz
168|N30733501|52.55178|13.44042|Friesickestraße
168|N30733522|52.56224|13.43485|Berliner Straße/Wiesenstraße
161|N30733524|52.56535|13.43608|Am Wasserturm
161|N30733548|52.57302|13.43736|Heinersdorf
168|N30734427|52.52916|13.44471|Paul-Heyse-Straße
168|N30734435|52.51963|13.45229|Bersarinplatz
168|N30734503|52.51223|13.4526|Grünberger Straße/Warschauer Straße
168|N30736267|52.49716|13.48476|Kosanke-Siedlung
168|N30736270|52.49332|13.49042|Gustav-Holzmann-Straße
168|N30736271|52.48771|13.49631|Heizkraftwerk
168|N30736279|52.48421|13.50546|Blockdammweg
168|N30736422|52.47891|13.52469|Treskowallee/Ehrlichstraße
168|N30736423|52.48005|13.52508|S Karlshorst/Wandlitzstraße
168|N30736427|52.48236|13.52556|S Karlshorst
168|N30736431|52.49276|13.5266|Treskowallee/HTW
168|N30736442|52.51392|13.51909|S Friedrichsfelde Ost
167|N30739613|52.42413|13.37461|S Marienfelde
167|N30740233|52.41034|13.38291|S Buckower Chaussee
70|N30822887|52.63557|13.37706|Schildow
68|N30822888|52.61862|13.38844|Blankenfelde
147|N30868159|52.54075|13.32271|Gedenkstätte Plötzensee
166|N31034998|52.4534|13.38435|U Ullsteinstraße
166|N31034999|52.44627|13.38564|U Westphalweg
166|N31048718|52.46772|13.43119|U Hermannstraße
72|N31203410|52.41746|13.12768|Fernmeldeturm Schäferberg
166|N31207786|52.50654|13.30677|U Wilmersdorfer Straße
166|N31207787|52.51148|13.30521|U Bismarckstraße
166|N31207789|52.51738|13.30658|U Richard-Wagner-Platz
166|N31208535|52.47316|13.31443|U Rüdesheimer Platz
68|N31222216|52.44938|13.62627|Friedrichshagen
68|N31451386|52.43432|13.25892|Zehlendorf
161|N31492302|52.42386|13.62949|Rübezahl
161|N31492303|52.42156|13.64116|Müggelseeperle
161|N31492571|52.45279|13.57649|Puchanstraße
161|N31493178|52.42898|13.68338|Dreibock
161|N31493192|52.4363|13.68074|Müggelwerderweg
168|N31524735|52.45761|13.53947|Parkstraße
161|N31532403|52.47391|13.57021|Hoppendorfer Straße
161|N31729333|52.4984|13.40554|U Prinzenstraße
68|N31901450|52.48564|13.18013|Gatow
68|N31901451|52.45738|13.28109|Dahlem
68|N31901452|52.47207|13.32964|Friedenau
68|N31901454|52.45725|13.32228|Steglitz
